No,Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
8515,INN02595,2,0,0,3,Meal Plan 1,0,Room_Type 1,157,2018,12,8,Offline,0,0,0,68,0,Not_Canceled
8516,INN02647,1,0,1,0,Meal Plan 1,0,Room_Type 1,5,2017,11,8,Corporate,1,0,1,65,0,Not_Canceled
8517,INN02655,2,0,0,3,Meal Plan 1,1,Room_Type 2,206,2018,9,8,Online,0,0,0,130.5,1,Canceled
8518,INN02714,2,0,1,3,Meal Plan 2,0,Room_Type 1,210,2017,10,8,Online,0,0,0,86,0,Canceled
8519,INN02730,2,0,2,2,Meal Plan 1,0,Room_Type 4,51,2017,11,8,Offline,0,0,0,60,0,Not_Canceled
8520,INN02757,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120,0,Not_Canceled
8521,INN02767,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,8,8,Online,0,0,0,80,0,Not_Canceled
8522,INN02845,2,0,1,2,Meal Plan 1,1,Room_Type 1,9,2018,4,8,Online,0,0,0,125.33,1,Not_Canceled
8523,INN02936,2,0,2,3,Meal Plan 1,0,Room_Type 1,268,2018,4,8,Online,0,0,0,78,0,Canceled
8524,INN02953,2,0,2,1,Meal Plan 2,0,Room_Type 1,4,2017,8,8,Offline,0,0,0,94.5,0,Not_Canceled
8525,INN02967,2,0,0,3,Meal Plan 1,0,Room_Type 1,183,2018,9,8,Online,0,0,0,110,1,Canceled
8526,INN03063,2,0,2,3,Meal Plan 1,0,Room_Type 4,1,2018,1,8,Online,0,0,0,59.75,0,Not_Canceled
8527,INN03116,2,0,0,3,Meal Plan 1,0,Room_Type 1,24,2018,12,8,Online,0,0,0,86.93,0,Not_Canceled
8528,INN03135,2,0,0,3,Meal Plan 1,0,Room_Type 1,157,2018,12,8,Offline,0,0,0,68,0,Not_Canceled
8529,INN03138,2,1,2,2,Not Selected,0,Room_Type 1,94,2018,4,8,Online,0,0,0,96.13,1,Not_Canceled
8530,INN03154,4,0,0,3,Meal Plan 1,0,Room_Type 7,109,2018,12,8,Online,0,0,0,182.18,1,Not_Canceled
8531,INN03165,2,0,1,2,Meal Plan 1,0,Room_Type 1,94,2018,4,8,Online,0,0,0,96.3,0,Canceled
8532,INN03204,2,0,1,3,Meal Plan 1,0,Room_Type 4,68,2018,9,8,Online,0,0,0,149.4,1,Not_Canceled
8533,INN03248,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2018,6,8,Corporate,1,1,6,65,1,Not_Canceled
8534,INN03258,3,0,0,3,Meal Plan 1,0,Room_Type 4,55,2018,12,8,Online,0,0,0,101.38,1,Not_Canceled
8535,INN03279,2,0,2,2,Meal Plan 1,0,Room_Type 1,60,2018,4,8,Offline,0,0,0,75,1,Not_Canceled
8536,INN03318,2,0,0,3,Not Selected,0,Room_Type 1,37,2018,12,8,Online,0,0,0,88,0,Canceled
8537,INN03327,1,0,0,2,Meal Plan 1,0,Room_Type 1,13,2018,11,8,Corporate,0,0,0,170,0,Not_Canceled
8538,INN03344,2,0,0,2,Meal Plan 1,0,Room_Type 1,12,2018,6,8,Online,0,0,0,121,1,Canceled
8539,INN03370,2,0,1,1,Meal Plan 1,0,Room_Type 4,51,2018,10,8,Online,0,0,0,139.5,1,Not_Canceled
8540,INN03384,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2018,6,8,Offline,0,0,0,110,0,Not_Canceled
8541,INN03444,2,0,1,2,Meal Plan 1,0,Room_Type 1,32,2018,1,8,Offline,0,0,0,58,1,Not_Canceled
8542,INN03456,2,0,1,5,Not Selected,0,Room_Type 4,13,2017,9,8,Offline,0,0,0,85,0,Not_Canceled
8543,INN03526,2,0,2,1,Meal Plan 1,0,Room_Type 4,11,2018,5,8,Online,0,0,0,126,1,Not_Canceled
8544,INN03557,2,0,2,3,Meal Plan 1,0,Room_Type 1,7,2018,1,8,Online,0,0,0,71.6,0,Not_Canceled
8545,INN03577,1,0,0,1,Meal Plan 1,0,Room_Type 4,6,2018,11,8,Corporate,0,0,0,94,0,Not_Canceled
8546,INN03595,2,0,0,3,Meal Plan 1,0,Room_Type 4,8,2018,6,8,Online,0,0,0,142.67,0,Canceled
8547,INN03629,2,0,2,3,Meal Plan 1,0,Room_Type 1,268,2018,4,8,Offline,0,0,0,78,0,Not_Canceled
8548,INN03643,2,0,2,2,Meal Plan 1,0,Room_Type 1,28,2018,7,8,Online,0,0,0,143.45,2,Not_Canceled
8549,INN03646,2,0,1,1,Meal Plan 1,0,Room_Type 4,196,2018,10,8,Online,0,0,0,122.4,0,Canceled
8550,INN03667,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120,0,Not_Canceled
8551,INN03708,2,0,0,3,Meal Plan 1,0,Room_Type 1,16,2018,12,8,Online,0,0,0,108.67,0,Not_Canceled
8552,INN03729,2,0,0,2,Meal Plan 1,0,Room_Type 1,115,2018,7,8,Online,0,0,0,114.3,0,Canceled
8553,INN03732,2,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,3,8,Online,0,0,0,103,1,Not_Canceled
8554,INN03753,1,0,0,3,Meal Plan 1,0,Room_Type 1,161,2018,9,8,Online,0,0,0,116.1,0,Canceled
8555,INN03761,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,9,8,Online,0,0,0,124,0,Not_Canceled
8556,INN03785,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,9,8,Offline,0,0,0,91.2,0,Not_Canceled
8557,INN03807,3,0,1,1,Meal Plan 1,0,Room_Type 1,39,2018,2,8,Offline,0,0,0,98.94,2,Not_Canceled
8558,INN03815,2,0,2,2,Meal Plan 2,0,Room_Type 1,147,2018,10,8,Offline,0,0,0,128.76,0,Not_Canceled
8559,INN03840,2,0,0,3,Meal Plan 1,0,Room_Type 1,433,2018,9,8,Online,0,0,0,70,0,Canceled
8560,INN03862,2,0,0,3,Not Selected,0,Room_Type 1,126,2018,9,8,Online,0,0,0,118.8,0,Canceled
8561,INN03873,2,0,1,2,Not Selected,0,Room_Type 1,4,2018,7,8,Online,0,0,0,139,1,Not_Canceled
8562,INN03879,2,0,1,2,Not Selected,0,Room_Type 1,162,2018,8,8,Online,0,0,0,103.5,0,Canceled
8563,INN03884,2,0,0,2,Not Selected,0,Room_Type 1,0,2018,7,8,Online,0,0,0,143.5,0,Not_Canceled
8564,INN03891,1,0,1,0,Meal Plan 1,0,Room_Type 1,6,2018,8,8,Corporate,0,0,0,65,0,Canceled
8565,INN03919,2,0,2,2,Meal Plan 1,0,Room_Type 2,89,2018,10,8,Online,0,0,0,108,3,Not_Canceled
8566,INN03924,1,0,1,3,Meal Plan 1,0,Room_Type 4,58,2018,9,8,Offline,0,0,0,90.95,1,Not_Canceled
8567,INN03930,1,2,0,1,Meal Plan 1,0,Room_Type 6,0,2017,8,8,Online,0,0,0,153,0,Not_Canceled
8568,INN04003,2,0,0,2,Not Selected,0,Room_Type 2,99,2018,4,8,Online,0,0,0,85.5,1,Canceled
8569,INN04062,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120,0,Not_Canceled
8570,INN04112,2,0,0,3,Meal Plan 1,0,Room_Type 1,433,2018,9,8,Online,0,0,0,70,0,Canceled
8571,INN04132,2,0,0,2,Not Selected,0,Room_Type 1,3,2018,7,8,Online,0,0,0,139,0,Canceled
8572,INN04136,2,0,2,1,Meal Plan 2,0,Room_Type 1,124,2017,8,8,Offline,0,0,0,94.5,0,Not_Canceled
8573,INN04140,3,0,0,3,Meal Plan 1,0,Room_Type 4,63,2018,6,8,Online,0,0,0,159.3,0,Canceled
8574,INN04150,2,2,0,3,Meal Plan 1,0,Room_Type 1,86,2018,12,8,Online,0,0,0,122,0,Canceled
8575,INN04151,2,2,1,2,Meal Plan 1,0,Room_Type 7,4,2018,7,8,Online,0,0,0,306,3,Not_Canceled
8576,INN04169,3,0,2,8,Meal Plan 1,0,Room_Type 4,39,2018,12,8,Online,0,0,0,130.9,2,Not_Canceled
8577,INN04207,3,0,1,3,Meal Plan 1,0,Room_Type 4,69,2018,9,8,Online,0,0,0,168.3,2,Not_Canceled
8578,INN04378,1,0,0,1,Meal Plan 1,0,Room_Type 1,8,2018,3,8,Corporate,0,0,0,80,0,Not_Canceled
8579,INN04411,2,0,2,1,Not Selected,0,Room_Type 1,145,2018,10,8,Online,0,0,0,108,1,Canceled
8580,INN04414,2,0,1,2,Meal Plan 1,0,Room_Type 1,33,2018,8,8,Online,0,0,0,135.9,1,Canceled
8581,INN04418,2,0,1,3,Meal Plan 1,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,72.75,0,Not_Canceled
8582,INN04492,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120,0,Not_Canceled
8583,INN04518,2,0,0,0,Meal Plan 1,0,Room_Type 4,23,2018,12,8,Online,0,0,0,0,1,Not_Canceled
8584,INN04524,2,2,1,3,Meal Plan 1,0,Room_Type 6,73,2018,8,8,Online,0,0,0,207.9,0,Canceled
8585,INN04565,2,0,2,5,Meal Plan 1,0,Room_Type 1,13,2017,11,8,Online,0,0,0,90.95,1,Not_Canceled
8586,INN04571,2,0,1,3,Not Selected,0,Room_Type 1,5,2018,9,8,Online,0,0,0,141.5,2,Not_Canceled
8587,INN04587,2,0,2,6,Not Selected,0,Room_Type 1,102,2018,7,8,Online,0,0,0,99,1,Not_Canceled
8588,INN04602,1,0,0,2,Meal Plan 1,0,Room_Type 1,33,2018,3,8,Offline,0,0,0,62.2,0,Not_Canceled
8589,INN04622,2,0,0,4,Meal Plan 1,0,Room_Type 1,4,2017,9,8,Online,0,0,0,124,1,Not_Canceled
8590,INN04682,2,0,1,2,Meal Plan 1,0,Room_Type 1,215,2018,8,8,Online,0,0,0,96.3,1,Canceled
8591,INN04690,2,0,0,3,Meal Plan 1,0,Room_Type 4,85,2018,9,8,Online,0,0,0,149.4,3,Not_Canceled
8592,INN04755,2,0,0,3,Meal Plan 1,0,Room_Type 1,433,2018,9,8,Online,0,0,0,70,0,Canceled
8593,INN04789,1,0,1,2,Meal Plan 1,0,Room_Type 4,9,2018,4,8,Online,0,0,0,131.33,1,Not_Canceled
8594,INN04799,2,0,0,3,Meal Plan 1,0,Room_Type 1,183,2018,9,8,Online,0,0,0,110,1,Canceled
8595,INN04821,1,0,0,1,Meal Plan 1,0,Room_Type 1,96,2018,4,8,Online,0,0,0,90.9,1,Canceled
8596,INN04893,2,0,1,3,Meal Plan 1,0,Room_Type 1,189,2018,8,8,Offline,0,0,0,72.25,0,Not_Canceled
8597,INN04894,2,0,0,3,Meal Plan 1,0,Room_Type 1,122,2018,12,8,Online,0,0,0,68,0,Not_Canceled
8598,INN05003,2,0,0,2,Not Selected,0,Room_Type 1,31,2018,9,8,Online,0,0,0,112.59,2,Not_Canceled
8599,INN05005,2,0,1,3,Meal Plan 1,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,72.75,0,Not_Canceled
8600,INN05062,2,0,0,3,Meal Plan 1,0,Room_Type 1,183,2018,9,8,Online,0,0,0,110,0,Canceled
8601,INN05072,2,0,1,3,Meal Plan 1,0,Room_Type 4,27,2018,12,8,Online,0,0,0,96.9,2,Not_Canceled
8602,INN05125,2,0,0,1,Not Selected,0,Room_Type 1,74,2018,4,8,Online,0,0,0,85.5,0,Canceled
8603,INN05161,1,0,0,2,Meal Plan 1,0,Room_Type 1,4,2017,12,8,Corporate,0,0,0,65,0,Not_Canceled
8604,INN05214,2,1,0,1,Meal Plan 1,0,Room_Type 1,155,2018,9,8,Online,0,0,0,143.1,2,Canceled
8605,INN05238,2,0,2,1,Meal Plan 1,0,Room_Type 1,15,2018,5,8,Online,0,0,0,111,0,Canceled
8606,INN05259,2,0,2,2,Meal Plan 1,0,Room_Type 1,99,2018,10,8,Online,0,0,0,118,1,Not_Canceled
8607,INN05276,2,0,1,3,Meal Plan 1,0,Room_Type 4,66,2018,9,8,Online,0,0,0,149.4,0,Canceled
8608,INN05303,3,0,0,1,Meal Plan 1,0,Room_Type 4,42,2018,7,8,Online,0,0,0,150.3,0,Canceled
8609,INN05336,2,0,1,3,Meal Plan 1,0,Room_Type 1,201,2018,9,8,Online,0,0,0,119.85,2,Canceled
8610,INN05351,2,0,1,2,Meal Plan 1,0,Room_Type 4,99,2018,8,8,Online,0,0,0,140.4,2,Canceled
8611,INN05356,2,0,2,3,Meal Plan 1,0,Room_Type 1,170,2018,4,8,Offline,0,0,0,78,0,Not_Canceled
8612,INN05387,2,0,2,6,Meal Plan 1,0,Room_Type 1,106,2018,7,8,Offline,0,0,0,72.25,2,Not_Canceled
8613,INN05440,2,0,2,2,Meal Plan 1,0,Room_Type 1,60,2018,4,8,Offline,0,0,0,75,1,Not_Canceled
8614,INN05510,3,0,0,3,Meal Plan 1,0,Room_Type 4,86,2018,12,8,Online,0,0,0,140,2,Not_Canceled
8615,INN05540,2,0,0,3,Meal Plan 1,0,Room_Type 1,183,2018,9,8,Online,0,0,0,110,1,Canceled
8616,INN05636,1,0,0,3,Meal Plan 1,0,Room_Type 1,227,2018,12,8,Online,0,0,0,72.9,0,Canceled
8617,INN05693,2,0,0,3,Meal Plan 1,0,Room_Type 1,433,2018,9,8,Online,0,0,0,70,0,Canceled
8618,INN05694,1,0,0,1,Meal Plan 1,0,Room_Type 4,6,2018,11,8,Corporate,0,0,0,94,0,Not_Canceled
8619,INN05735,1,0,0,2,Meal Plan 1,0,Room_Type 1,37,2018,9,8,Offline,0,0,0,90,0,Not_Canceled
8620,INN05738,2,0,2,5,Meal Plan 1,0,Room_Type 1,106,2018,5,8,Online,0,0,0,105.28,0,Canceled
8621,INN05742,1,0,1,0,Meal Plan 1,0,Room_Type 1,6,2018,8,8,Corporate,0,0,0,65,0,Canceled
8622,INN05767,1,0,0,1,Meal Plan 1,0,Room_Type 4,4,2018,11,8,Corporate,0,0,0,94,0,Not_Canceled
8623,INN05797,2,0,1,5,Meal Plan 1,0,Room_Type 1,124,2018,8,8,Online,0,0,0,97.01,1,Not_Canceled
8624,INN05816,2,0,0,3,Meal Plan 1,0,Room_Type 1,5,2017,9,8,Online,0,0,0,105,0,Not_Canceled
8625,INN05817,2,0,1,3,Meal Plan 2,0,Room_Type 1,210,2017,10,8,Online,0,0,0,86,0,Canceled
8626,INN05819,2,0,0,2,Meal Plan 1,0,Room_Type 1,80,2018,4,8,Online,0,0,0,96.3,1,Not_Canceled
8627,INN05820,2,1,1,3,Not Selected,0,Room_Type 1,5,2018,2,8,Online,0,0,0,58.88,1,Not_Canceled
8628,INN05828,2,0,1,3,Meal Plan 2,0,Room_Type 1,191,2018,8,8,Online,0,0,0,131.75,2,Canceled
8629,INN05832,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120,0,Not_Canceled
8630,INN05844,2,0,2,5,Meal Plan 1,0,Room_Type 1,195,2018,8,8,Offline,0,0,0,72.25,0,Not_Canceled
8631,INN05845,2,0,2,1,Meal Plan 1,0,Room_Type 1,25,2018,10,8,Offline,0,0,0,85,0,Not_Canceled
8632,INN05878,2,0,2,1,Meal Plan 1,0,Room_Type 1,11,2018,10,8,Online,0,0,0,122.13,0,Not_Canceled
8633,INN05879,2,0,1,3,Meal Plan 1,0,Room_Type 1,210,2017,10,8,Offline,0,0,0,72.75,0,Not_Canceled
8634,INN05886,2,1,0,1,Meal Plan 1,1,Room_Type 1,4,2018,1,8,Online,0,0,0,87.3,2,Not_Canceled
8635,INN05913,2,0,0,3,Meal Plan 1,0,Room_Type 4,45,2018,6,8,Online,0,0,0,128.4,0,Not_Canceled
8636,INN05941,2,0,0,3,Meal Plan 1,0,Room_Type 4,81,2018,9,8,Online,0,0,0,149.4,1,Canceled
8637,INN05976,2,0,2,2,Meal Plan 1,0,Room_Type 1,89,2018,4,8,Online,0,0,0,65.13,1,Not_Canceled
8638,INN06003,1,0,3,5,Meal Plan 1,0,Room_Type 1,20,2018,2,8,Online,0,0,0,86,1,Canceled
8639,INN06021,2,0,1,2,Meal Plan 1,0,Room_Type 1,33,2018,8,8,Online,0,0,0,135.9,1,Canceled
8640,INN06042,1,0,4,8,Meal Plan 1,0,Room_Type 1,307,2018,12,8,Online,0,0,0,73.95,0,Canceled
8641,INN06047,2,0,1,3,Meal Plan 1,0,Room_Type 1,212,2018,8,8,Online,0,0,0,90.95,1,Not_Canceled
8642,INN06076,2,0,0,3,Not Selected,0,Room_Type 1,148,2018,12,8,Online,0,0,0,79.2,2,Canceled
8643,INN06106,2,0,0,3,Meal Plan 1,0,Room_Type 1,157,2018,12,8,Offline,0,0,0,68,0,Not_Canceled
8644,INN06147,2,0,0,2,Meal Plan 1,0,Room_Type 4,10,2018,4,8,Online,0,0,0,131,1,Canceled
8645,INN06175,1,0,0,1,Meal Plan 1,1,Room_Type 1,6,2018,12,8,Corporate,1,0,1,67,1,Not_Canceled
8646,INN06215,2,0,0,3,Meal Plan 1,0,Room_Type 1,183,2018,9,8,Online,0,0,0,110,1,Canceled
8647,INN06244,2,0,0,1,Not Selected,0,Room_Type 1,12,2018,9,8,Online,0,0,0,129,2,Not_Canceled
8648,INN06248,2,2,1,5,Meal Plan 1,0,Room_Type 6,219,2018,8,8,Online,0,0,0,158.95,0,Canceled
8649,INN06256,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120,0,Not_Canceled
8650,INN06287,2,2,1,0,Meal Plan 1,0,Room_Type 6,11,2018,8,8,Online,0,0,0,191.35,1,Not_Canceled
8651,INN06313,2,0,0,3,Meal Plan 1,0,Room_Type 1,183,2018,9,8,Online,0,0,0,110,1,Canceled
8652,INN06330,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2018,6,8,Online,0,0,0,115,0,Not_Canceled
8653,INN06382,2,0,0,1,Meal Plan 1,0,Room_Type 1,35,2018,7,8,Online,0,0,0,135.9,0,Not_Canceled
8654,INN06394,2,0,2,5,Not Selected,1,Room_Type 1,143,2018,8,8,Online,0,0,0,106.75,1,Not_Canceled
8655,INN06445,2,0,1,2,Meal Plan 1,0,Room_Type 1,128,2018,8,8,Online,0,0,0,114.3,0,Canceled
8656,INN06454,1,0,0,1,Not Selected,0,Room_Type 1,1,2018,3,8,Online,0,0,0,90,0,Not_Canceled
8657,INN06493,2,0,0,2,Not Selected,0,Room_Type 1,5,2018,6,8,Online,0,0,0,109,1,Canceled
8658,INN06514,1,0,0,1,Meal Plan 1,0,Room_Type 1,101,2017,12,8,Online,0,0,0,63.75,1,Canceled
8659,INN06550,1,0,2,0,Not Selected,0,Room_Type 1,6,2018,5,8,Online,0,0,0,99,2,Not_Canceled
8660,INN06658,1,0,2,1,Meal Plan 1,0,Room_Type 1,94,2018,10,8,Online,0,0,0,111.33,1,Not_Canceled
8661,INN06673,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,6,8,Corporate,1,0,2,92.5,0,Not_Canceled
8662,INN06823,1,0,0,3,Meal Plan 1,0,Room_Type 1,4,2018,11,8,Corporate,1,0,10,65,1,Not_Canceled
8663,INN06848,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,4,8,Online,0,0,0,101,1,Not_Canceled
8664,INN06865,1,0,2,6,Meal Plan 1,0,Room_Type 1,77,2018,4,8,Online,0,0,0,80.75,0,Canceled
8665,INN06868,1,0,0,4,Meal Plan 1,0,Room_Type 1,5,2017,9,8,Online,0,0,0,114,2,Not_Canceled
8666,INN06943,2,0,2,2,Meal Plan 1,0,Room_Type 1,2,2017,8,8,Online,0,0,0,90,2,Not_Canceled
8667,INN06949,2,0,0,2,Not Selected,0,Room_Type 1,112,2018,4,8,Online,0,0,0,65.83,1,Not_Canceled
8668,INN06963,1,0,2,5,Meal Plan 1,0,Room_Type 1,1,2017,8,8,Online,0,0,0,88,2,Not_Canceled
8669,INN06971,2,0,2,1,Meal Plan 2,0,Room_Type 1,124,2017,8,8,Online,0,0,0,94.5,0,Canceled
8670,INN07027,3,0,1,1,Meal Plan 1,0,Room_Type 4,99,2018,8,8,Online,0,0,0,150.3,2,Not_Canceled
8671,INN07057,1,0,2,1,Meal Plan 2,0,Room_Type 1,124,2017,8,8,Offline,0,0,0,36.25,0,Not_Canceled
8672,INN07112,2,0,1,3,Meal Plan 1,0,Room_Type 1,43,2018,12,8,Online,0,0,0,88.4,1,Not_Canceled
8673,INN07154,2,0,0,1,Not Selected,0,Room_Type 1,34,2017,10,8,Online,0,0,0,86.4,2,Not_Canceled
8674,INN07169,2,0,2,5,Meal Plan 1,0,Room_Type 1,156,2018,8,8,Offline,0,0,0,72.25,0,Not_Canceled
8675,INN07193,2,0,0,3,Meal Plan 1,0,Room_Type 1,176,2018,9,8,Online,0,0,0,125.1,0,Canceled
8676,INN07242,2,0,1,0,Not Selected,0,Room_Type 1,29,2018,8,8,Online,0,0,0,139,1,Not_Canceled
8677,INN07256,2,0,2,3,Meal Plan 1,0,Room_Type 4,109,2018,5,8,Offline,0,0,0,90.96,1,Not_Canceled
8678,INN07295,2,0,0,3,Meal Plan 1,0,Room_Type 1,57,2018,6,8,Online,0,0,0,117.9,0,Canceled
8679,INN07296,2,0,1,1,Not Selected,0,Room_Type 1,205,2018,10,8,Online,0,0,0,98.1,0,Canceled
8680,INN07383,2,0,0,1,Not Selected,0,Room_Type 1,2,2018,12,8,Online,0,0,0,84,1,Not_Canceled
8681,INN07387,2,0,0,2,Meal Plan 1,0,Room_Type 4,39,2018,7,8,Online,0,0,0,149.4,1,Not_Canceled
8682,INN07391,2,0,0,4,Not Selected,0,Room_Type 1,5,2017,9,8,Offline,0,0,0,76.8,0,Not_Canceled
8683,INN07416,2,0,1,0,Not Selected,0,Room_Type 1,1,2018,5,8,Online,0,0,0,56.47,0,Not_Canceled
8684,INN07417,2,2,0,3,Meal Plan 1,0,Room_Type 6,56,2018,9,8,Online,0,0,0,207.9,1,Not_Canceled
8685,INN07420,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120,0,Not_Canceled
8686,INN07472,3,0,2,1,Meal Plan 2,0,Room_Type 4,45,2018,10,8,Online,0,0,0,185.6,0,Not_Canceled
8687,INN07492,2,0,0,1,Meal Plan 1,0,Room_Type 1,26,2018,6,8,Offline,0,0,0,120,0,Not_Canceled
8688,INN07494,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120,0,Not_Canceled
8689,INN07518,2,0,1,2,Meal Plan 1,0,Room_Type 4,6,2018,4,8,Online,0,0,0,101.13,1,Not_Canceled
8690,INN07523,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,11,8,Online,0,0,0,142.64,1,Not_Canceled
8691,INN07557,2,0,0,3,Not Selected,0,Room_Type 1,129,2018,9,8,Online,0,0,0,118.8,0,Canceled
8692,INN07638,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120,0,Not_Canceled
8693,INN07675,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120,0,Not_Canceled
8694,INN07678,2,0,1,2,Meal Plan 1,0,Room_Type 4,65,2018,4,8,Online,0,0,0,118.8,1,Canceled
8695,INN07764,2,0,2,1,Meal Plan 2,0,Room_Type 1,124,2017,8,8,Offline,0,0,0,94.5,0,Canceled
8696,INN07766,2,0,1,2,Meal Plan 1,0,Room_Type 1,12,2018,1,8,Online,0,0,0,87,1,Not_Canceled
8697,INN07774,2,0,1,2,Meal Plan 1,0,Room_Type 1,141,2018,4,8,Offline,0,0,0,72.25,1,Canceled
8698,INN07833,0,2,1,3,Meal Plan 1,0,Room_Type 2,44,2018,2,8,Online,0,0,0,66.5,1,Canceled
8699,INN07875,2,0,1,3,Meal Plan 1,0,Room_Type 1,6,2018,9,8,Online,0,0,0,161.5,2,Not_Canceled
8700,INN07925,2,0,2,2,Meal Plan 1,0,Room_Type 1,89,2018,5,8,Online,0,0,0,128.85,0,Not_Canceled
8701,INN07936,1,0,0,1,Meal Plan 1,0,Room_Type 1,12,2018,4,8,Online,0,0,0,101,0,Not_Canceled
8702,INN07947,1,0,0,1,Meal Plan 1,0,Room_Type 1,78,2018,4,8,Online,0,0,0,90.9,0,Canceled
8703,INN08005,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120,0,Not_Canceled
8704,INN08023,2,0,1,2,Meal Plan 1,1,Room_Type 1,5,2018,7,8,Online,0,0,0,160,0,Not_Canceled
8705,INN08067,1,0,0,3,Meal Plan 1,0,Room_Type 1,161,2018,9,8,Offline,0,0,0,116.1,0,Canceled
8706,INN08086,2,0,0,3,Not Selected,0,Room_Type 1,143,2018,12,8,Online,0,0,0,79.2,1,Not_Canceled
8707,INN08094,2,0,2,1,Meal Plan 1,1,Room_Type 1,0,2017,8,8,Online,0,0,0,98,0,Not_Canceled
8708,INN08104,2,0,1,1,Meal Plan 1,0,Room_Type 1,126,2018,10,8,Online,0,0,0,118.8,2,Not_Canceled
8709,INN08112,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120,0,Not_Canceled
8710,INN08135,2,0,0,3,Meal Plan 1,0,Room_Type 4,174,2018,9,8,Offline,0,0,0,90.95,0,Not_Canceled
8711,INN08188,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120,0,Not_Canceled
8712,INN08223,3,0,1,4,Meal Plan 1,0,Room_Type 6,217,2018,8,8,Online,0,0,0,158.95,2,Canceled
8713,INN08228,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,11,8,Corporate,0,0,0,161.88,0,Not_Canceled
8714,INN08272,2,0,0,1,Not Selected,0,Room_Type 1,0,2017,8,8,Online,0,0,0,89,1,Not_Canceled
8715,INN08308,2,0,1,2,Meal Plan 1,0,Room_Type 1,25,2018,7,8,Offline,0,0,0,85,0,Not_Canceled
8716,INN08345,2,1,0,3,Meal Plan 1,0,Room_Type 1,105,2018,6,8,Online,0,0,0,143.1,0,Canceled
8717,INN08384,2,2,0,1,Meal Plan 1,0,Room_Type 6,173,2018,7,8,Online,0,0,0,168.3,2,Canceled
8718,INN08499,2,0,2,2,Meal Plan 1,0,Room_Type 4,126,2018,1,8,Online,0,0,0,87,1,Not_Canceled
8719,INN08504,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,4,8,Online,0,0,0,0,0,Not_Canceled
8720,INN08523,2,0,1,4,Meal Plan 1,1,Room_Type 1,142,2018,8,8,Online,0,0,0,116.95,1,Not_Canceled
8721,INN08525,2,0,0,3,Meal Plan 1,0,Room_Type 1,85,2018,12,8,Offline,0,0,0,75,0,Not_Canceled
8722,INN08533,1,0,1,5,Meal Plan 1,0,Room_Type 1,43,2018,3,8,Online,0,0,0,68.47,0,Canceled
8723,INN08571,1,0,0,3,Meal Plan 1,0,Room_Type 1,31,2018,12,8,Offline,0,0,0,67.68,0,Not_Canceled
8724,INN08591,2,0,1,0,Not Selected,0,Room_Type 1,2,2018,5,8,Online,0,0,0,89,1,Not_Canceled
8725,INN08622,2,0,0,1,Meal Plan 1,0,Room_Type 1,26,2018,6,8,Offline,0,0,0,120,0,Not_Canceled
8726,INN08635,2,2,0,1,Meal Plan 1,0,Room_Type 2,0,2018,3,8,Online,0,0,0,83.03,0,Not_Canceled
